layer	kind	tensor	expert_idx	current_nbytes	remote_nbytes	remote_type	source_pack
34	down	blk.34.ffn_down_exps.weight	248	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	253	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	259	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	262	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	263	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	266	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	267	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	269	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	273	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	274	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	279	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	281	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	285	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	286	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	288	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	289	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	292	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	295	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	296	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	301	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	302	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	307	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	308	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	310	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	311	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	313	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	314	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	316	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	317	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	318	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	319	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	320	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	321	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	322	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	323	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	324	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	325	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	331	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	332	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	334	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	335	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	336	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	338	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	339	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	341	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	342	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	344	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	347	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	349	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	350	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	352	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	353	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	354	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	357	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	366	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	367	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	369	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	370	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	371	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	372	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	376	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	down	blk.34.ffn_down_exps.weight	378	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	1	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	5	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	11	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	12	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	22	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	23	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	24	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	25	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	30	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	33	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	36	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	39	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	44	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	48	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	51	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	56	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	57	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	62	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	63	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	65	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	66	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	70	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	77	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	80	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	84	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	86	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	90	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	95	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	96	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	97	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	98	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	102	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	104	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	106	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	107	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	108	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	111	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	112	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	114	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	115	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	116	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	118	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	123	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	126	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	128	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	129	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	133	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	138	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	143	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	147	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	148	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	149	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	150	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	156	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	158	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	160	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	161	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	162	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	163	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	165	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	166	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	174	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	175	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	176	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	177	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	178	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	181	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	182	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	183	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	184	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	189	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	191	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	195	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	199	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	202	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	203	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	206	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	207	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	210	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	214	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	216	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	218	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	221	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	222	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	223	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	224	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	225	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	226	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	228	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	232	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	233	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	234	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	235	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	238	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	239	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	243	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	244	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	246	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	248	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	253	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	259	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	262	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	263	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	266	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	267	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	269	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	273	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	274	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	279	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	281	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	285	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	286	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	288	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	289	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	292	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	295	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	296	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	301	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	302	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	307	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	308	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	310	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	313	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	314	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	316	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	317	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	318	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	319	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	320	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	321	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	322	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	323	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	324	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	331	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	332	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	334	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	335	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	336	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	338	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	339	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	341	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	342	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	344	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	347	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	350	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	352	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	353	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	354	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	357	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	366	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
34	gate	blk.34.ffn_gate_exps.weight	369	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
